Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Age at enrollment__is_outlier,Curricular units 1st sem (evaluations)__is_outlier,Curricular units 2nd sem (evaluations)__is_outlier,Delta_Grade,Grade_Improvement,Grade_Decline,CR_Sem1,CR_Sem2,Delta_CR,Completion_Collapse,Fail_Crossing,Borderline_Collapse,EvalPressure_Sem1,EvalPressure_Sem2,Delta_EvalPressure,GhostRate_Sem1,GhostRate_Sem2,Delta_GhostRate,Ghost_Worsening,Academic_Stress,Academic_Stress_Level,Home_Support_Risk,Subject_Specific,Subject_Risk_Flag,Subject_Difficulty_Score
1,51,1,9147,1,1,160.0,1,1,37,9,10,118.0,0,0,0,1,0,0,53,0,14,15,15,15,11.8,0,12,13,13,12,11.666666666666666,1,8.9,1.4,3.51,Enrolled,1,0,0,-0.13333333333333464,0,1,1.0,0.9230769230769231,-0.07692307692307687,0,0,0,1.0,1.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0,0.0,Low,1.0,None,0,0.0
1,18,5,9853,1,1,110.0,1,19,37,7,7,110.0,1,0,0,1,0,0,20,0,0,6,10,4,12.75,0,0,6,14,3,11.333333333333334,0,10.8,1.4,1.74,Enrolled,0,0,0,-1.416666666666666,0,1,0.6666666666666666,0.5,-0.16666666666666663,0,0,0,1.6666666666666667,2.3333333333333335,0.6666666666666667,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,39,1,9991,0,12,133.1,1,37,37,9,9,121.5,0,0,0,1,1,0,38,0,0,5,11,2,10.5,0,0,5,9,3,11.333333333333334,1,7.6,2.6,0.32,Enrolled,0,0,0,0.8333333333333339,1,0,0.4,0.6,0.19999999999999996,0,0,0,2.2,1.8,-0.40000000000000013,0.0,0.2,0.2,0,0.2227495875732054,Low,0.7617188093692158,None,0,0.0
2,1,1,9003,1,1,120.0,1,37,37,9,9,120.5,1,0,1,1,1,0,35,0,14,17,17,14,10.642857142857142,1,12,12,12,12,10.666666666666666,0,15.5,2.8,0.0,Dropout,0,0,0,0.023809523809523725,1,0,0.8235294117647058,1.0,0.17647058823529416,0,0,0,1.0,1.0,0.0,0.058823529411764705,0.0,-0.058823529411764705,0,0.0635967750711738,Low,0.8870674352988821,Math,1,1.0
1,1,1,9853,1,1,129.0,1,38,37,6,6,138.1,0,0,0,1,0,0,19,0,0,6,8,6,12.0,0,0,6,10,4,11.5,0,7.6,2.6,0.32,Dropout,0,0,0,-0.5,0,1,1.0,0.6666666666666666,-0.33333333333333337,0,0,0,1.3333333333333333,1.6666666666666667,0.3333333333333335,0.0,0.0,0.0,0,0.10945906548387394,Low,0.0,None,0,0.0
1,39,1,9991,0,1,120.0,1,19,37,5,5,128.2,0,0,0,0,1,0,31,0,0,5,5,2,11.0,0,0,5,0,0,0.0,0,12.7,3.7,0.0,Dropout,0,0,0,-11.0,0,1,0.4,0.0,-0.4,0,1,1,1.0,0.0,-1.0,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,1,1,9500,1,1,154.0,1,19,19,3,3,142.0,0,0,0,1,1,0,19,0,0,8,8,7,13.714285714285714,0,0,8,8,7,13.714285714285714,0,12.7,3.7,0.0,Graduate,0,0,0,0.0,0,0,0.875,0.875,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.005555022550788956,Low,0.0,None,0,0.0
1,1,1,9085,1,1,123.0,1,1,1,4,9,116.7,1,0,0,1,1,1,20,0,0,6,10,4,13.2,0,0,6,8,0,0.0,0,12.4,0.5,1.79,Dropout,0,0,0,-13.2,0,1,0.6666666666666666,0.0,-0.6666666666666666,0,1,0,1.6666666666666667,1.3333333333333333,-0.3333333333333335,0.0,0.0,0.0,0,0.9875978612610002,High,0.0,Math,1,1.0
2,39,1,9119,1,19,133.1,1,37,37,9,9,100.0,0,0,0,1,1,0,36,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,16.2,0.3,0.0,Dropout,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,No_Feedback,0,
2,43,1,9991,0,1,140.0,1,37,37,3,10,107.8,0,0,0,1,0,0,33,0,8,10,15,8,10.375,0,7,10,13,9,10.444444444444445,0,7.6,2.6,0.32,Enrolled,0,0,0,0.06944444444444464,1,0,0.8,0.9,0.09999999999999998,0,0,0,1.5,1.3,-0.19999999999999996,0.0,0.0,0.0,0,,,,No_Feedback,0,
2,39,1,9991,0,1,100.0,1,19,19,4,4,113.0,0,0,0,1,1,1,41,0,0,5,9,4,11.0,0,0,5,6,5,11.4,0,8.9,1.4,3.51,Enrolled,0,0,0,0.40000000000000036,1,0,0.8,1.0,0.19999999999999996,0,0,0,1.8,1.2,-0.6000000000000001,0.0,0.0,0.0,0,0.0,Low,0.632663741903049,None,0,0.0
1,17,3,9070,1,1,131.0,1,38,37,5,5,120.2,1,0,0,1,1,0,18,0,0,6,6,6,12.833333333333334,0,0,6,8,5,11.4,0,15.5,2.8,0.0,Enrolled,0,0,0,-1.4333333333333336,0,1,1.0,0.8333333333333334,-0.16666666666666663,0,0,0,1.0,1.3333333333333333,0.33333333333333326,0.0,0.0,0.0,0,,,,No_Feedback,0,
2,39,1,9773,1,1,133.1,1,37,37,7,4,132.0,0,0,0,1,1,0,43,0,0,6,10,4,11.75,0,0,6,7,0,0.0,0,15.5,2.8,0.0,Dropout,0,0,0,-11.75,0,1,0.6666666666666666,0.0,-0.6666666666666666,0,1,0,1.6666666666666667,1.1666666666666667,-0.5,0.0,0.0,0.0,0,1.0,High,0.7811799044324867,Language,1,0.5
1,7,1,9991,0,40,130.0,1,38,38,9,7,130.0,0,0,0,1,1,0,38,0,10,10,10,10,13.6,0,5,10,10,5,13.6,0,8.9,1.4,3.51,Dropout,0,0,0,0.0,0,0,1.0,0.5,-0.5,1,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.3103790520277894,Low,0.3577875206563004,None,0,0.0
1,1,1,9773,1,1,158.0,1,38,38,9,7,144.7,1,0,0,1,0,1,19,0,0,6,6,6,14.833333333333334,0,0,6,6,6,14.666666666666666,0,12.7,3.7,0.0,Graduate,0,0,0,-0.16666666666666785,0,1,1.0,1.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,Low,0.0,None,0,0.0
1,39,1,9119,1,1,110.0,1,1,1,4,4,125.9,0,0,0,1,1,0,34,0,0,5,7,0,0.0,0,0,5,8,1,11.0,0,10.8,1.4,1.74,Enrolled,0,0,0,11.0,1,0,0.0,0.2,0.2,0,0,0,1.4,1.6,0.20000000000000018,0.0,0.0,0.0,0,0.29822356909230474,Low,0.5209538072762456,None,0,0.0
1,1,1,9147,1,1,140.0,1,19,38,9,9,129.2,1,0,0,1,0,0,26,0,0,5,6,0,0.0,0,0,5,0,0,0.0,0,15.5,2.8,0.0,Dropout,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,1.2,0.0,-1.2,0.0,0.0,0.0,0,0.3972596448473989,Medium,0.08038428243948517,Language,1,0.5
1,17,4,9238,1,1,140.0,1,19,37,9,9,130.2,1,0,0,1,0,1,18,0,0,6,8,6,12.75,0,0,6,10,6,12.166666666666666,0,12.7,3.7,0.0,Graduate,0,0,0,-0.5833333333333339,0,1,1.0,1.0,0.0,0,0,0,1.3333333333333333,1.6666666666666667,0.3333333333333335,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,17,1,9853,1,1,140.0,1,38,19,4,10,122.3,1,0,0,1,0,0,19,0,0,6,9,4,13.0,0,0,6,9,4,12.25,0,12.7,3.7,0.0,Dropout,0,0,0,-0.75,0,1,0.6666666666666666,0.6666666666666666,0.0,0,0,0,1.5,1.5,0.0,0.0,0.0,0.0,0,0.26861851583119584,Low,0.033790458302257,Math,1,1.0
1,17,1,9254,1,1,115.0,1,12,1,9,3,108.7,1,0,0,1,0,1,18,0,0,6,9,5,11.4,0,0,6,6,6,11.333333333333334,0,12.4,0.5,1.79,Graduate,0,0,0,-0.06666666666666643,0,1,0.8333333333333334,1.0,0.16666666666666663,0,0,0,1.5,1.0,-0.5,0.0,0.0,0.0,0,0.09615790246776579,Low,0.0910143225309611,None,0,0.0
1,1,1,9130,1,1,106.0,1,37,37,9,9,108.0,1,0,1,1,0,0,20,0,0,5,10,2,12.0,2,0,5,9,4,11.0,0,9.4,0.0,0.0,Dropout,0,0,0,-1.0,0,1,0.4,0.8,0.4,0,0,0,2.0,1.8,-0.19999999999999996,0.4,0.0,-0.4,0,0.10034682645180307,Low,0.6116038480631343,None,0,0.0
1,44,1,9085,1,39,130.0,1,2,2,6,6,130.0,0,0,0,0,1,0,20,0,2,6,10,5,13.2,0,1,6,21,3,12.0,0,12.4,0.5,1.79,Enrolled,0,0,0,-1.1999999999999993,0,1,0.8333333333333334,0.5,-0.33333333333333337,0,0,0,1.6666666666666667,3.5,1.8333333333333333,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,39,1,9991,0,1,130.0,1,1,1,9,7,152.1,0,0,0,1,1,0,28,0,0,5,13,2,11.0,0,0,5,12,1,12.0,0,11.1,0.6,2.02,Dropout,0,0,0,1.0,1,0,0.4,0.2,-0.2,0,0,0,2.6,2.4,-0.20000000000000018,0.0,0.0,0.0,0,0.42678436378663337,Medium,0.1804936608542253,Language,1,0.5
1,1,2,9773,1,1,108.0,1,38,38,7,7,115.0,1,0,1,0,0,0,20,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,Dropout,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.41764650293741507,Medium,0.530755387839822,Math,1,1.0
1,1,1,9238,1,1,170.0,1,37,37,0,0,150.8,1,0,0,1,0,0,27,0,0,6,13,2,11.0,0,0,6,14,1,11.0,0,7.6,2.6,0.32,Dropout,0,0,0,0.0,0,0,0.3333333333333333,0.16666666666666666,-0.16666666666666666,0,0,0,2.1666666666666665,2.3333333333333335,0.16666666666666696,0.0,0.0,0.0,0,0.36484140278054644,Medium,0.3097603679227862,Language,1,0.5
1,43,1,9670,1,1,151.0,1,19,19,1,1,100.0,0,0,1,1,0,0,20,0,0,6,12,5,12.2,0,0,6,8,5,14.6,0,13.9,0.0,0.79,Enrolled,0,0,0,2.4000000000000004,1,0,0.8333333333333334,0.8333333333333334,0.0,0,0,0,2.0,1.3333333333333333,-0.6666666666666667,0.0,0.0,0.0,0,0.21586094237703707,Low,0.3719004535268049,None,0,0.0
1,1,1,9238,1,1,133.1,1,19,37,0,0,137.0,1,0,0,1,0,0,19,0,0,6,10,0,0.0,4,0,6,0,0,0.0,0,7.6,2.6,0.32,Dropout,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,1.6666666666666667,0.0,-1.6666666666666667,0.6666666666666666,0.0,-0.6666666666666666,0,,,,No_Feedback,0,
1,39,1,8014,0,1,133.1,1,37,38,9,9,148.5,0,0,0,1,1,0,34,0,0,6,6,4,12.25,0,0,5,5,0,0.0,0,11.1,0.6,2.02,Dropout,0,0,0,-12.25,0,1,0.6666666666666666,0.0,-0.6666666666666666,0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,39,1,9670,1,1,120.0,1,1,19,4,10,142.3,1,0,0,1,0,1,26,0,0,6,6,6,13.333333333333334,0,0,6,10,5,14.5,0,10.8,1.4,1.74,Graduate,0,0,0,1.166666666666666,1,0,1.0,0.8333333333333334,-0.16666666666666663,0,0,0,1.0,1.6666666666666667,0.6666666666666667,0.0,0.0,0.0,0,0.0,Low,0.20491604563336724,Math,1,1.0
2,39,1,9556,1,1,100.0,6,38,38,9,9,130.0,0,0,0,1,0,0,32,1,0,7,10,7,11.0,0,0,8,8,8,13.125,0,12.7,3.7,0.0,Graduate,0,0,0,2.125,1,0,1.0,1.0,0.0,0,0,0,1.4285714285714286,1.0,-0.4285714285714286,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,17,3,9500,1,1,129.0,1,19,37,7,6,120.0,1,0,0,1,0,1,19,0,0,8,8,7,13.151428571428571,0,0,8,8,7,13.151428571428571,0,10.8,1.4,1.74,Graduate,0,0,0,0.0,0,0,0.875,0.875,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.16876572907875265,Low,0.0,None,0,0.0
1,1,1,9238,1,1,140.0,1,19,38,9,9,132.0,0,0,0,1,1,0,19,0,0,6,10,5,11.571428571428571,0,0,6,10,3,13.0,0,16.2,0.3,0.0,Dropout,0,0,0,1.4285714285714288,1,0,0.8333333333333334,0.5,-0.33333333333333337,0,0,0,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,39,1,9500,1,19,133.1,1,37,37,9,6,120.0,0,0,0,0,0,1,39,0,0,7,14,3,11.5,0,0,7,9,2,10.5,0,16.2,0.3,0.0,Dropout,0,0,0,-1.0,0,1,0.42857142857142855,0.2857142857142857,-0.14285714285714285,0,0,0,2.0,1.2857142857142858,-0.7142857142857142,0.0,0.0,0.0,0,0.5422542661415286,Medium,0.842847359943107,Math,1,1.0
1,42,1,9147,1,1,135.0,1,19,1,4,4,120.0,0,0,0,0,1,0,25,0,0,5,6,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,0.0,Dropout,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,1.2,1.0,-0.19999999999999996,0.0,0.0,0.0,0,0.6292745289518207,Medium,0.23341191397309302,None,0,0.0
1,1,1,9238,1,1,135.0,1,19,19,9,9,124.5,0,0,0,1,0,1,18,0,0,6,11,5,11.142857142857142,0,0,6,8,6,12.285714285714286,0,16.2,0.3,0.0,Graduate,0,0,0,1.1428571428571441,1,0,0.8333333333333334,1.0,0.16666666666666663,0,0,0,1.8333333333333333,1.3333333333333333,-0.5,0.0,0.0,0.0,0,0.16637328321434736,Low,0.004659513959839715,None,0,0.0
1,1,1,9070,1,1,137.0,1,37,37,9,9,126.2,1,0,0,1,0,1,19,0,0,6,6,6,13.0,0,0,6,8,6,12.5,0,10.8,1.4,1.74,Graduate,0,0,0,-0.5,0,1,1.0,1.0,0.0,0,0,0,1.0,1.3333333333333333,0.33333333333333326,0.0,0.0,0.0,0,0.055524312653135295,Low,0.0,None,0,0.0
1,42,1,9500,1,1,100.0,1,19,37,5,7,134.3,1,0,0,1,0,0,28,0,12,17,21,17,13.394736842105264,0,11,17,19,17,13.554736842105264,0,16.2,0.3,0.0,Graduate,0,0,0,0.16000000000000014,1,0,1.0,1.0,0.0,0,0,0,1.2352941176470589,1.1176470588235294,-0.11764705882352944,0.0,0.0,0.0,0,0.058739169980601226,Low,0.31629672092761935,None,0,0.0
1,17,4,9254,1,1,133.0,1,37,37,5,8,128.5,1,0,0,1,0,1,18,0,0,6,14,2,11.0,0,0,6,14,3,10.333333333333334,0,7.6,2.6,0.32,Dropout,0,0,0,-0.6666666666666661,0,1,0.3333333333333333,0.5,0.16666666666666669,0,0,0,2.3333333333333335,2.3333333333333335,0.0,0.0,0.0,0.0,0,0.42475206216644235,Medium,0.11246499427337776,None,0,0.0
1,1,1,9500,1,1,142.0,1,37,19,7,7,133.0,1,0,0,1,0,1,19,0,0,8,8,8,14.11,0,0,8,8,8,14.11,0,9.4,0.0,0.0,Graduate,0,0,0,0.0,0,0,1.0,1.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.044739393706897564,Low,0.09138582463346294,Math,1,1.0
1,43,1,9003,1,1,150.0,1,2,4,4,1,150.0,0,0,0,1,1,0,35,0,16,18,22,18,11.666666666666666,0,12,13,13,12,11.5,1,15.5,2.8,0.0,Graduate,0,0,0,-0.16666666666666607,0,1,1.0,0.9230769230769231,-0.07692307692307687,0,0,0,1.2222222222222223,1.0,-0.22222222222222232,0.0,0.07692307692307693,0.07692307692307693,0,,,,No_Feedback,0,
2,39,1,9773,1,38,100.0,1,37,37,9,7,154.0,1,0,0,1,1,0,57,0,0,6,7,5,14.2,0,0,6,6,6,14.166666666666666,0,9.4,0.0,0.0,Graduate,1,0,0,-0.033333333333333215,0,1,0.8333333333333334,1.0,0.16666666666666663,0,0,0,1.1666666666666667,1.0,-0.16666666666666674,0.0,0.0,0.0,0,0.0,Low,1.0,None,0,0.0
1,17,6,9500,1,1,142.0,1,19,37,4,9,131.9,1,0,0,1,0,0,19,0,0,7,7,7,13.642857142857142,0,0,8,8,8,14.3875,0,13.9,0.0,0.79,Dropout,0,0,0,0.7446428571428569,1,0,1.0,1.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.023855495377373918,Low,0.0719909611722418,Math,1,1.0
1,44,1,9130,1,39,150.0,1,2,1,3,6,150.0,1,0,0,1,1,0,22,0,11,18,32,12,12.857142857142858,1,8,12,15,10,14.3,0,16.2,0.3,0.0,Graduate,0,1,0,1.442857142857143,1,0,0.6666666666666666,0.8333333333333334,0.16666666666666674,0,0,0,1.7777777777777777,1.25,-0.5277777777777777,0.05555555555555555,0.0,-0.05555555555555555,0,,,,No_Feedback,0,
1,43,2,9556,1,1,120.0,1,1,19,4,3,110.2,0,0,0,1,0,0,27,0,0,7,9,7,12.228571428571428,0,1,8,10,8,13.2125,0,10.8,1.4,1.74,Graduate,0,0,0,0.9839285714285726,1,0,1.0,1.0,0.0,0,0,0,1.2857142857142858,1.25,-0.03571428571428581,0.0,0.0,0.0,0,0.0,Low,0.2585679145108875,Language,1,0.5
1,1,1,9500,1,1,154.0,1,1,1,5,3,144.9,0,0,0,1,1,1,18,0,0,7,7,7,15.957142857142856,0,0,8,9,8,15.188888888888888,0,16.2,0.3,0.0,Graduate,0,0,0,-0.7682539682539673,0,1,1.0,1.0,0.0,0,0,0,1.0,1.125,0.125,0.0,0.0,0.0,0,0.14806741023572376,Low,0.0,None,0,0.0
1,17,2,9070,1,1,127.0,1,37,37,9,9,119.3,1,1,0,1,1,1,25,0,0,6,8,4,10.25,0,0,6,6,4,11.25,0,12.7,3.7,0.0,Dropout,0,0,0,1.0,1,0,0.6666666666666666,0.6666666666666666,0.0,0,0,0,1.3333333333333333,1.0,-0.33333333333333326,0.0,0.0,0.0,0,0.0,Low,0.23904672313984443,Math,1,1.0
1,1,1,9085,1,1,133.1,1,3,1,4,9,105.0,1,0,0,1,1,0,21,0,0,6,15,3,11.25,0,0,6,9,0,0.0,0,12.4,0.5,1.79,Enrolled,0,0,0,-11.25,0,1,0.5,0.0,-0.5,0,1,0,2.5,1.5,-1.0,0.0,0.0,0.0,0,,,,No_Feedback,0,
4,39,1,9238,1,1,120.0,1,37,37,9,9,125.5,1,0,0,1,0,1,39,0,0,6,7,6,14.0,0,0,6,7,5,14.8,0,12.7,3.7,0.0,Graduate,0,0,0,0.8000000000000007,1,0,1.0,0.8333333333333334,-0.16666666666666663,0,0,0,1.1666666666666667,1.1666666666666667,0.0,0.0,0.0,0.0,0,0.19557075520364928,Low,0.7454652522013022,None,0,0.0
1,43,1,9238,1,1,124.0,1,1,1,3,1,118.8,1,0,1,0,0,0,22,0,6,10,16,6,11.833333333333334,0,2,7,8,2,13.0,0,16.2,0.3,0.0,Dropout,0,0,0,1.166666666666666,1,0,0.6,0.2857142857142857,-0.3142857142857143,0,0,0,1.6,1.1428571428571428,-0.4571428571428573,0.0,0.0,0.0,0,0.3111663955598095,Low,0.40740963884123155,None,0,0.0
1,17,1,9670,1,1,133.1,1,1,37,4,9,96.0,1,0,0,1,0,1,25,0,0,6,8,6,11.285714285714286,0,0,6,10,5,12.2,0,15.5,2.8,0.0,Enrolled,0,0,0,0.9142857142857128,1,0,1.0,0.8333333333333334,-0.16666666666666663,0,0,0,1.3333333333333333,1.6666666666666667,0.3333333333333335,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,17,1,9119,1,1,122.0,1,19,19,9,9,114.7,0,0,0,1,1,0,20,0,0,5,6,5,15.8,0,0,5,8,5,13.714285714285714,0,11.1,0.6,2.02,Enrolled,0,0,0,-2.085714285714287,0,1,1.0,1.0,0.0,0,0,0,1.2,1.6,0.40000000000000013,0.0,0.0,0.0,0,,,,No_Feedback,0,
2,39,1,8014,0,1,133.1,1,37,37,6,8,100.0,0,0,1,1,0,0,37,0,3,8,12,7,11.375,0,2,7,10,6,12.166666666666666,0,13.9,0.0,0.79,Enrolled,0,0,0,0.7916666666666661,1,0,0.875,0.8571428571428571,-0.017857142857142905,0,0,0,1.5,1.4285714285714286,-0.0714285714285714,0.0,0.0,0.0,0,0.19442760827243977,Low,1.0,Math,1,1.0
1,1,1,9070,1,1,116.0,1,1,1,1,1,110.8,1,0,0,1,0,0,20,0,0,6,6,6,12.833333333333334,0,0,6,10,6,11.166666666666666,0,12.4,0.5,1.79,Graduate,0,0,0,-1.6666666666666679,0,1,1.0,1.0,0.0,0,0,0,1.0,1.6666666666666667,0.6666666666666667,0.0,0.0,0.0,0,0.18160164761032752,Low,0.0,Other,1,0.3
1,17,1,9070,1,1,116.0,1,38,38,9,9,123.7,0,0,0,1,0,0,20,0,0,6,6,6,14.5,0,0,6,7,6,13.5,0,11.1,0.6,2.02,Graduate,0,0,0,-1.0,0,1,1.0,1.0,0.0,0,0,0,1.0,1.1666666666666667,0.16666666666666674,0.0,0.0,0.0,0,0.0,Low,0.020897944609433974,None,0,0.0
1,39,1,9991,0,1,120.0,1,37,37,9,9,120.0,1,0,0,0,1,0,25,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,9.4,0.0,0.0,Dropout,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,17,3,9147,1,1,112.0,1,1,19,3,5,107.8,1,0,0,1,0,0,19,0,0,5,7,3,10.333333333333334,0,0,5,11,3,14.428571428571429,0,10.8,1.4,1.74,Enrolled,0,0,0,4.095238095238095,1,0,0.6,0.6,0.0,0,0,0,1.4,2.2,0.8000000000000003,0.0,0.0,0.0,0,0.17943721463567525,Low,0.0,Language,1,0.5
1,17,1,9085,1,1,121.0,1,19,37,1,3,131.5,0,0,0,1,0,0,21,0,0,5,10,0,0.0,1,0,5,9,2,13.5,0,7.6,2.6,0.32,Dropout,0,0,0,13.5,1,0,0.0,0.4,0.4,0,0,0,2.0,1.8,-0.19999999999999996,0.2,0.0,-0.2,0,0.30828325705181,Low,0.0,Math,1,1.0
1,18,4,9500,1,1,137.0,1,3,1,3,4,126.7,1,0,0,1,0,0,18,0,0,7,8,7,13.6875,0,0,8,9,8,15.622222222222222,0,13.9,0.0,0.79,Dropout,0,0,0,1.9347222222222218,1,0,1.0,1.0,0.0,0,0,0,1.1428571428571428,1.125,-0.017857142857142794,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,17,1,9853,1,1,126.0,1,1,37,7,9,132.7,0,0,0,1,0,1,18,0,0,6,7,6,12.666666666666666,0,0,6,7,5,12.2,0,10.8,1.4,1.74,Graduate,0,0,0,-0.4666666666666668,0,1,1.0,0.8333333333333334,-0.16666666666666663,0,0,0,1.1666666666666667,1.1666666666666667,0.0,0.0,0.0,0.0,0,0.2814803735787502,Low,0.1462800812527149,None,0,0.0
1,17,4,9500,1,1,132.0,1,38,19,5,7,125.5,0,0,0,1,0,1,19,0,0,7,8,6,13.579999999999998,0,0,8,8,8,12.93625,0,15.5,2.8,0.0,Graduate,0,0,0,-0.6437499999999989,0,1,0.8571428571428571,1.0,0.1428571428571429,0,0,0,1.1428571428571428,1.0,-0.1428571428571428,0.0,0.0,0.0,0,0.13619368199025755,Low,0.0553895666474857,None,0,0.0
1,1,1,9238,1,1,130.0,1,1,1,4,4,124.8,0,0,0,1,0,1,18,0,0,6,9,6,11.5,0,0,6,11,5,14.0,0,11.1,0.6,2.02,Graduate,0,0,0,2.5,1,0,1.0,0.8333333333333334,-0.16666666666666663,0,0,0,1.5,1.8333333333333333,0.33333333333333326,0.0,0.0,0.0,0,0.009356216936036582,Low,0.0,Language,1,0.5
1,1,1,9238,1,1,121.0,1,1,1,9,8,118.9,1,0,0,1,0,1,19,0,0,6,8,5,11.666666666666666,0,0,6,9,5,12.666666666666666,0,12.4,0.5,1.79,Graduate,0,0,0,1.0,1,0,0.8333333333333334,0.8333333333333334,0.0,0,0,0,1.3333333333333333,1.5,0.16666666666666674,0.0,0.0,0.0,0,0.0,Low,0.0,Language,1,0.5
1,1,5,9500,1,1,135.0,1,37,37,7,7,124.0,1,0,0,1,0,1,19,0,0,8,8,7,12.771428571428572,1,0,8,8,7,12.771428571428572,1,9.4,0.0,0.0,Enrolled,0,0,0,0.0,0,0,0.875,0.875,0.0,0,0,0,1.0,1.0,0.0,0.125,0.125,0.0,0,0.023932736902215174,Low,0.0,Math,1,1.0
1,1,1,9853,1,1,140.0,1,37,37,9,9,145.3,0,0,0,1,0,0,18,0,0,6,6,6,13.666666666666666,0,0,6,9,6,12.333333333333334,0,7.6,2.6,0.32,Graduate,0,0,0,-1.3333333333333321,0,1,1.0,1.0,0.0,0,0,0,1.0,1.5,0.5,0.0,0.0,0.0,0,0.11011693127579719,Low,0.04965583542258202,None,0,0.0
1,17,1,9147,1,1,118.0,1,19,19,9,9,122.2,0,0,0,1,0,0,19,0,0,5,11,3,10.666666666666666,0,0,5,9,4,10.25,0,11.1,0.6,2.02,Graduate,0,0,0,-0.4166666666666661,0,1,0.6,0.8,0.20000000000000007,0,0,0,2.2,1.8,-0.40000000000000013,0.0,0.0,0.0,0,0.14485391772795558,Low,0.0,None,0,0.0
1,43,1,9991,0,1,140.0,1,37,38,9,8,135.5,0,0,1,0,0,0,29,0,0,5,15,2,13.25,0,0,5,12,3,12.6,3,16.2,0.3,0.0,Dropout,0,0,0,-0.6500000000000004,0,1,0.4,0.6,0.19999999999999996,0,0,0,3.0,2.4,-0.6000000000000001,0.0,0.6,0.6,1,0.3578132824768244,Medium,0.5461414907538089,Math,1,1.0
1,17,2,8014,0,1,120.0,1,37,34,0,0,117.6,1,0,0,1,0,0,19,0,0,6,8,5,12.2,0,0,6,7,6,12.0,0,7.6,2.6,0.32,Graduate,0,0,0,-0.1999999999999993,0,1,0.8333333333333334,1.0,0.16666666666666663,0,0,0,1.3333333333333333,1.1666666666666667,-0.16666666666666652,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,17,4,9500,1,1,133.0,1,4,4,4,4,130.7,1,0,0,1,0,0,19,0,0,7,7,7,14.757142857142856,0,0,8,9,8,15.366666666666667,0,12.4,0.5,1.79,Graduate,0,0,0,0.6095238095238109,1,0,1.0,1.0,0.0,0,0,0,1.0,1.125,0.125,0.0,0.0,0.0,0,0.09695690257529069,Low,0.18327070274650523,Language,1,0.5
1,17,1,171,1,1,142.0,1,37,37,9,9,132.9,0,0,0,1,1,0,22,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,0.0,Graduate,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,,,,No_Feedback,0,
